shop_name,shop_number,address,phone,services
全家湖口新安宅店,019580,新竹縣湖口鄉光復東路１３３號,"03-6214202 , 03-5972923","夯番薯, 廁所, 休憩區, 好市多專架, picard, 鼎王麻辣蛋"
全家湖口頎邦店,016415,新竹縣湖口鄉光復路１２號５樓,03-6960342,"夯番薯, 鼎王麻辣蛋, 蒸新鮮"
全家湖口大功店,017756,新竹縣湖口鄉成功路７６－１號,"03-6212010 , 03-5901520","夯番薯, 廁所, 休憩區, 好市多專架"
全家湖口成功店,022376,新竹縣湖口鄉成功路１２８號,"03-6218021 , 03-5900098","夯番薯, Fami!ce(有販售店), 休憩區, 塑環真®循環杯"
全家湖口吉勝店,018131,新竹縣湖口鄉勝利村勝利路二段１號１樓,"03-6218015 , 03-5977531","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心"
全家湖口達生八店,022618,新竹縣湖口鄉達生八街６６號,03-6992105,"烤馬鈴薯, SOHOT炎選-現烤點心"
全家新豐欣興店,019060,新竹縣新豐鄉中崙村中崙２９０號１樓,03-6992808,"SOHOT炎選-現烤點心, SOHOT炎選-炸烤物, 馬尚煮"
全家新豐埔和店,020772,新竹縣新豐鄉埔和村５鄰埔頂１１５之２號（範圍如圖）,"03-6213983 , 03-5680780","Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, picard, SOHOT炎選-炸烤物"
全家新豐休息站店,022638,新竹縣新豐鄉新豐村１２鄰紅毛２９５之１號,03-5687773,"Fami!ce(雙口味店), SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家新豐尚仁店,022886,新竹縣新豐鄉尚仁街１３１號１樓,"03-6218028 , 03-5579285","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 好市多專架, 塑環真®循環杯"
全家新豐明新大店,021391,新竹縣新豐鄉明新街１００號,"03-6215070 , 03-5578880","Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家新豐松柏店,017640,新竹縣新豐鄉松柏街１５２號１樓,"03-6235079 , 03-5577802","夯番薯, 廁所, 生鮮蔬菜, 好市多專架, picard"
全家新豐建興店,016507,新竹縣新豐鄉建興路一段３６號,"03-6218030 , 03-5574185","夯番薯, Fami!ce(有販售店), 休憩區, 好市多專架, 蒸新鮮, 塑環真®循環杯"
全家新豐大興店,018668,新竹縣新豐鄉建興路二段４９６號１樓,"03-6235265 , 03-5574059","夯番薯, 廁所, 休憩區"
全家新豐泰安店,021625,新竹縣新豐鄉泰安街７５號１樓,"03-6212189 , 03-5575691","夯番薯, 廁所, 休憩區"
全家新豐福德店,018761,新竹縣新豐鄉康樂路１段４７９號１樓,"03-6213126 , 03-5593060",
全家新豐首席店,023146,新竹縣新豐鄉康樂路一段１１５號１樓,03-6590335,SOHOT炎選-現烤點心
全家新豐新庄店,018363,新竹縣新豐鄉新庄路１３３號,"03-6212009 , 03-5575060","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 好市多專架"
全家新豐松林店,021145,新竹縣新豐鄉新興路１１１號,"03-6218029 , 03-5575748","夯番薯, 廁所, 休憩區"
全家新豐宏達店,015373,新竹縣新豐鄉新興路８０號１樓,"03-6218027 , 03-5578834","夯番薯, 相片立可得, 廁所, 休憩區, 塑環真®循環杯"
全家新豐福比店,019370,新竹縣新豐鄉新興路７６３號,"03-6214786 , 03-5595316","夯番薯, 廁所, 休憩區"
全家新豐火車頭店,018816,新竹縣新豐鄉新興路２０２號２樓,"03-6214120 , 03-5571960","SOHOT炎選-現烤點心, 蒸新鮮, SOHOT炎選-炸烤物"
全家新埔長茂店,017815,新竹縣新埔鎮中正路３７８號１樓,"03-6215287 , 03-5885547","夯番薯, 廁所, 休憩區, picard"
全家新埔水源店,020146,新竹縣新埔鎮中正路９８２號,"03-6213056 , 03-5895018","Fami!ce(雙口味店), 烤馬鈴薯, picard, 塑環真®循環杯"
全家新埔田新店,020817,新竹縣新埔鎮中正路１１號,03-5891003,"Fami!ce(有販售店), 烤馬鈴薯, picard"
全家新埔新文山店,018357,新竹縣新埔鎮文山路犁頭山段８６５號１樓,"03-6214352 , 03-5880071","夯番薯, 廁所, 休憩區"
全家新埔廣和店,022225,新竹縣新埔鎮福德街５８８號１樓,03-5887916,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家關西正義店,019518,新竹縣關西鎮正義路２５４號，２５６號,"03-6215289 , 03-5870347","夯番薯, Fami!ce(有販售店), 休憩區, Fami!ce(萌布朗店), 智能咖啡機"
全家關西宏義店,015992,新竹縣關西鎮正義路２７號１樓,"03-6215290 , 03-5170455","夯番薯, 休憩區, 塑環真®循環杯"
全家芎林五龍店,018269,新竹縣芎林鄉五和街１２６號,"03-6212008 , 03-5931858","夯番薯, 廁所, 休憩區, 鼎王麻辣蛋, 蒸新鮮, 馬尚煮"
全家芎林向大店,019019,新竹縣芎林鄉文山路５６９號（配送用）,"03-6235177 , 03-5921060","烤馬鈴薯, picard, 蒸新鮮"
全家芎林飛鳳店,021315,新竹縣芎林鄉富林路２段４１２號１樓及地下室,03-5120337,Fami!ce(有販售店)
全家芎林綠獅店,021903,新竹縣芎林鄉富林路三段６９０號,03-5120925,"Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心"
全家芎林富林店,022901,新竹縣芎林鄉富林路三段９４號１樓,"03-6218026 , 03-6671033","夯番薯, Fami!ce(有販售店), 廁所, 休憩區"
全家寶山明湖店,022571,新竹縣寶山鄉明湖路３０９號,03-5292005,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家新竹聯詠店,016886,新竹縣寶山鄉雙溪村創新一路１－２號Ｂ１Ｆ,03-5780320,"夯番薯, 塑環真®循環杯"
全家竹東鎮金店,021801,新竹縣竹東鎮中山路６７號１樓,"03-6218238 , 03-5111020","夯番薯, 廁所, 休憩區, 塑環真®循環杯"
全家竹東新市店,014870,新竹縣竹東鎮中央路９２號,"03-6235298 , 03-5821272","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), gogoro電池交換站, 蒸新鮮, 塑環真®循環杯"
全家竹東致東店,018167,新竹縣竹東鎮中正路１號,"03-6214570 , 03-5101897","夯番薯, Fami!ce(有販售店), 廁所, 休憩區"
全家竹東新中興店,022706,新竹縣竹東鎮中興路二段１６２號,03-5836522,"夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 生鮮蔬菜, 烤馬鈴薯, 塑環真®循環杯"
全家竹東工研店,021783,新竹縣竹東鎮中興路四段１９５號５２館１樓,"03-5820430 , 03-5834633","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, 福爾摩沙茶館, 鼎王麻辣蛋, 蒸新鮮, SOHOT炎選-炸烤物, 馬尚煮"
全家竹東榮總店,018657,新竹縣竹東鎮中豐路１段８１號,03-5960058,夯番薯
全家竹東大林店,021090,新竹縣竹東鎮中豐路三段６號１樓,"03-6235145 , 03-5950012","夯番薯, 廁所, 休憩區"
全家竹東興仁店,021143,新竹縣竹東鎮仁愛路４４６號１樓,"03-6215291 , 03-5947181","夯番薯, 休憩區"
全家竹東北興店,022972,新竹縣竹東鎮北興路三段５０３號１樓,"03-6218005 , 03-5967896","夯番薯, 廁所, 休憩區, 生鮮蔬菜"
全家竹東上舜店,019279,新竹縣竹東鎮光明路２６１號．２６３號１樓,"03-6218001 , 03-5832801","夯番薯, 廁所, 休憩區, gogoro電池交換站, 蒸新鮮"
全家竹東東峰店,016331,新竹縣竹東鎮員崠里東峰路１６２號１樓,"03-6218006 , 03-5103509","夯番薯, 休憩區, picard, 蒸新鮮"
全家竹東東寧店,018309,新竹縣竹東鎮東寧路三段１５１號,"03-6218007 , 03-5940109","夯番薯, 廁所, 休憩區"
全家竹東新商華店,018102,新竹縣竹東鎮東寧路三段４３號全部一樓至四樓,"03-6235047 , 03-5100715","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 蒸新鮮"
全家竹東長春店,021735,新竹縣竹東鎮長春路三段１６５號一、二樓,"03-6214630 , 03-5103321","夯番薯, 廁所, 休憩區, 塑環真®循環杯"
全家新竹橫山店,017779,新竹縣橫山鄉橫山村４鄰中豐路一段２６２號,"03-6218031 , 03-5933001","夯番薯, 廁所, 休憩區, 蒸新鮮"
全家橫山致豐店,022263,新竹縣橫山鄉大肚村１２鄰中豐路二段１１２－２號,"03-6218013 , 03-5931649","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 鼎王麻辣蛋, 蒸新鮮, 塑環真®循環杯, 馬尚煮, 穆斯林友善商品店舖"
全家尖石那互依店,020293,新竹縣尖石鄉嘉樂村３鄰麥樹仁１０３號１、２樓,"03-6214066 , 03-5842060","烤馬鈴薯, 蒸新鮮, 塑環真®循環杯, 馬尚煮"
全家尖石野薑花店,020703,新竹縣尖石鄉錦屏村８鄰那羅２９之１號臨,03-5841890,"Fami!ce(雙口味店), SOHOT炎選-現烤點心, picard, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家北埔向上店,020509,新竹縣北埔鄉仁愛路３９號,"03-6214195 , 03-5801131","Fami!ce(有販售店), picard, 塑環真®循環杯"
全家峨眉台三線店,017987,新竹縣峨眉鄉石井村石井２７－１７號,"03-6235281 , 03-5800107","夯番薯, 廁所, Fami!ce(雙口味店), 好市多專架, picard"
全家竹南火車頭店,020995,苗栗縣竹南鎮中山路１６６號２樓,"037-775109 , 037-462484","夯番薯, SOHOT炎選-現烤點心, 鼎王麻辣蛋, 蒸新鮮"
全家竹南京華店,021251,苗栗縣竹南鎮中華路１２３號１樓,"037-775280 , 037-668774","夯番薯, 廁所, 休憩區, 蒸新鮮, 穆斯林友善商品店舖"
全家竹南中華店,015100,苗栗縣竹南鎮中華路１８９號１樓、２樓,"037-775239 , 037-595730",夯番薯
全家竹南京元店,019445,苗栗縣竹南鎮中華路１１８號,"037-670236 , 037-670239",夯番薯
全家竹南廣源店,018652,苗栗縣竹南鎮公義路１６３６－１號１樓,"037-775245 , 037-586466","夯番薯, 相片立可得, 廁所, 休憩區"
全家竹南中義店,018101,苗栗縣竹南鎮公義路１３５４號１樓,"037-775240 , 037-586083",夯番薯
全家竹南新豐店,020021,苗栗縣竹南鎮公義路１３６號６樓,037-635603,"夯番薯, 智能咖啡機, 鼎王麻辣蛋, 蒸新鮮, 塑環真®循環杯, 馬尚煮"
全家竹南金山店,019794,苗栗縣竹南鎮公義路４３６號,"037-775762 , 037-583141","烤馬鈴薯, picard"
全家竹南天文店,017643,苗栗縣竹南鎮天文路５１號,"037-775204 , 037-611158","夯番薯, 廁所, 生鮮蔬菜, 好市多專架, picard, 塑環真®循環杯"
全家竹南崁頂店,018828,苗栗縣竹南鎮永貞路二段１４９號,"037-775242 , 037-614709","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 好市多專架, gogoro電池交換站"
全家竹南光華店,021463,苗栗縣竹南鎮光復路２４１號１樓,"037-775241 , 037-484619","夯番薯, 休憩區"
全家竹南照南店,022745,苗栗縣竹南鎮光復路４１２、４１６號,037-552140,"Fami!ce(有販售店), SOHOT炎選-現烤點心"
全家竹南大營店,023083,苗栗縣竹南鎮自由街１９８號,"037-775111 , 037-462542","夯番薯, picard"
全家竹南龍佳店,015378,苗栗縣竹南鎮佳北二街１號,"037-775247 , 037-615681","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 好市多專架, FamiSuper, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮, 穆斯林友善商品店舖"
全家竹南海口店,021160,苗栗縣竹南鎮明勝路２５９號及明德段１、２地號,"037-774105 , 037-477191","Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家竹南旺大埔店,023109,苗栗縣竹南鎮科專七路１３６號,037-,
全家竹南金大埔店,017948,苗栗縣竹南鎮科專七路２２１號,"037-775305 , 037-583680","夯番薯, Fami!ce(有販售店), 廁所, 烤馬鈴薯, 好市多專架, picard, 鼎王麻辣蛋"
全家竹南正大埔店,018040,苗栗縣竹南鎮科專五路２４８號１樓,"037-775214 , 037-583620","夯番薯, 廁所, SOHOT炎選-現烤點心, picard, SOHOT炎選-炸烤物"
全家竹南福大埔店,022107,苗栗縣竹南鎮科專五路５００號,037-586427,"Fami!ce(有販售店), Fami!ce(萌布朗店), 烤馬鈴薯, SOHOT炎選-現烤點心"
全家竹南家扶店,014751,苗栗縣竹南鎮科學路１６０號１樓,"037-582276 , 037-584849","夯番薯, SOHOT炎選-現烤點心, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家竹南向翔店,022698,苗栗縣竹南鎮真如路３４３號,037-482340,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心"
全家竹南博愛店,018211,苗栗縣竹南鎮博愛街５３號１樓及地下室,"037-775170 , 037-480834",休憩區
全家竹南新七囍店,015352,苗栗縣竹南鎮博愛街７９９號,"037-775238 , 037-550642","廁所, 休憩區"
全家竹南新群聯店,022051,苗栗縣竹南鎮群義路１號７樓,037-583247,"烤馬鈴薯, SOHOT炎選-現烤點心, 福爾摩沙茶館, 蒸新鮮, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家竹南龍鳳店,017350,苗栗縣竹南鎮龍鳳里２０鄰龍山路一段１６７號,"037-775248 , 037-479480","夯番薯, Fami!ce(有販售店), 廁所, 休憩區"
全家竹南龍好店,020667,苗栗縣竹南鎮龍山路二段２號一樓,"037-775076 , 037-462495","夯番薯, 休憩區"
全家竹南龍天店,021605,苗栗縣竹南鎮聖福里龍天路５７號１樓,"037-775246 , 037-474675","夯番薯, 廁所, 休憩區, 烤馬鈴薯, 蒸新鮮, 塑環真®循環杯"
全家竹南環營店,021550,苗栗縣竹南鎮環市路一段１６２號,"037-775251 , 037-480422","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯"
全家竹南環市店,016805,苗栗縣竹南鎮環市路二段７５號１樓２樓,"037-775249 , 037-478611","夯番薯, 休憩區, Fami!ce(雙口味店)"
全家頭份大同店,017066,苗栗縣頭份市建國里大同路１號一樓,"037-775253 , 037-598262","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 鼎王麻辣蛋, 塑環真®循環杯"
全家頭份斗煥店,021912,苗栗縣頭份市大營路１號,"037-775258 , 037-691198","夯番薯, 廁所, 休憩區, 好市多專架"
全家頭份信義店,023171,苗栗縣頭份市中山路５３號１樓及地下室,"037-775070 , 037-691745","夯番薯, 相片立可得, 廁所, 休憩區"
全家頭份新市鎮店,020666,苗栗縣頭份市中央路７５３號１樓,037-630276,"夯番薯, Fami!ce(有販售店), 廁所, 休憩區"
全家頭份金斗店,019547,苗栗縣頭份市中正二路３６５號,"037-775593 , 037-680660","Fami!ce(有販售店), 烤馬鈴薯, 好市多專架, picard"
全家頭份上公園店,016598,苗栗縣頭份市中正路３５６號,"037-775068 , 037-592732","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 塑環真®循環杯"
全家頭份超豐店,021242,苗栗縣頭份市中民路９號５樓,037-662201,
全家頭份尖山店,018406,苗栗縣頭份市中華路８號,"037-775237 , 037-634989","夯番薯, picard"
全家頭份立華店,020302,苗栗縣頭份市中華路６００之８號１樓,"037-775260 , 037-695982","夯番薯, 廁所, 休憩區, picard"
全家頭份武昌店,017011,苗栗縣頭份市中華路１３２２號１樓,"037-775262 , 037-662470","夯番薯, 休憩區, picard"
全家頭份公園店,021810,苗栗縣頭份市東庄里公園路２號,"037-775256 , 037-637836","夯番薯, 休憩區"
全家頭份文化店,023010,苗栗縣頭份市後庄里文化街２０９號一樓,"037-775257 , 037-687195","夯番薯, Fami!ce(有販售店), 休憩區, SOHOT炎選-現烤點心, 好市多專架"
全家頭份田寮店,020433,苗栗縣頭份市田寮里１０鄰自強路２段６２８號,"037-775259 , 037-637825","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 好市多專架, picard, gogoro電池交換站"
全家頭份和平店,019690,苗栗縣頭份市和平路８３號１樓,"037-775261 , 037-595069","夯番薯, Fami!ce(有販售店), 休憩區, Fami!ce(萌布朗店), SOHOT炎選-現烤點心, 好市多專架, 鼎王麻辣蛋"
全家頭份尚順二店,018117,苗栗縣頭份市尚順路５０號１樓,"037-775164 , 037-696023","夯番薯, Fami!ce(有販售店), 廁所"
全家頭份富隆店,022976,苗栗縣頭份市昌隆一街１０７號１樓,037-696852,Fami!ce(有販售店)
全家頭份尚順店,019541,苗栗縣頭份市東民三街１號１樓,037-596441,"夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 鼎王麻辣蛋"
全家頭份地中海店,021238,苗栗縣頭份市花園東路９８號１樓,"037-774106 , 037-695916",
全家頭份八寶店,017835,苗栗縣頭份市信義路５３３號１樓,"037-775201 , 037-625806","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 馬尚煮"
全家南庄桂花園店,020245,苗栗縣南庄鄉南江村５鄰東江８９號１樓,"037-775203 , 037-823692","夯番薯, Fami!ce(有販售店), 休憩區, 好市多專架"
全家苗栗獅潭店,015873,苗栗縣獅潭鄉新店村新店１５０之６號一樓,"037-775220 , 037-932482","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 好市多專架"
全家後龍好望角店,018500,苗栗縣後龍鎮十班坑１５５－１１號,"037-775341 , 037-727508","夯番薯, Fami!ce(有販售店), 好市多專架, picard, 塑環真®循環杯"
全家後龍大龍店,016901,苗栗縣後龍鎮中北街６７－３號６７－４號６７－５號,"037-775205 , 037-729069","夯番薯, Fami!ce(有販售店), 休憩區"
全家苗栗高鐵店,021615,苗栗縣後龍鎮高鐵三路２６８號,037-248133,"夯番薯, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, 鼎王麻辣蛋, SOHOT炎選-炸烤物"
全家後龍新東店,021196,苗栗縣後龍鎮豐富里造豐路１２６號,"037-775207 , 037-731679","夯番薯, 廁所, 休憩區, picard"
全家通霄中正店,013275,苗栗縣通霄鎮中正路８０號,"037-775225 , 037-759228","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, SOHOT炎選-現烤點心, 好市多專架, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮, 穆斯林友善商品店舖"
